professional_id,cluster,cluster_name
2380,0,Cluster 0 — High Performers
2385,0,Cluster 0 — High Performers
2386,0,Cluster 0 — High Performers
2387,1,Cluster 1 — Steady Providers
2392,1,Cluster 1 — Steady Providers
2394,1,Cluster 1 — Steady Providers
2395,1,Cluster 1 — Steady Providers
2396,1,Cluster 1 — Steady Providers
2397,2,Cluster 2 — Low/Inactive Providers
2398,0,Cluster 0 — High Performers
2401,0,Cluster 0 — High Performers
2402,1,Cluster 1 — Steady Providers
2403,1,Cluster 1 — Steady Providers
2409,1,Cluster 1 — Steady Providers
2413,1,Cluster 1 — Steady Providers
2414,1,Cluster 1 — Steady Providers
2415,0,Cluster 0 — High Performers
2416,1,Cluster 1 — Steady Providers
2418,0,Cluster 0 — High Performers
2421,1,Cluster 1 — Steady Providers
2422,2,Cluster 2 — Low/Inactive Providers
2423,0,Cluster 0 — High Performers
2424,1,Cluster 1 — Steady Providers
2425,1,Cluster 1 — Steady Providers
2427,1,Cluster 1 — Steady Providers
2430,1,Cluster 1 — Steady Providers
2431,0,Cluster 0 — High Performers
2433,1,Cluster 1 — Steady Providers
2436,1,Cluster 1 — Steady Providers
2437,1,Cluster 1 — Steady Providers
2439,1,Cluster 1 — Steady Providers
2443,1,Cluster 1 — Steady Providers
2445,1,Cluster 1 — Steady Providers
2447,1,Cluster 1 — Steady Providers
2451,1,Cluster 1 — Steady Providers
2452,1,Cluster 1 — Steady Providers
2453,1,Cluster 1 — Steady Providers
2454,2,Cluster 2 — Low/Inactive Providers
2455,2,Cluster 2 — Low/Inactive Providers
2456,1,Cluster 1 — Steady Providers
2459,0,Cluster 0 — High Performers
2461,2,Cluster 2 — Low/Inactive Providers
2463,1,Cluster 1 — Steady Providers
2464,1,Cluster 1 — Steady Providers
2465,2,Cluster 2 — Low/Inactive Providers
2466,1,Cluster 1 — Steady Providers
2467,1,Cluster 1 — Steady Providers
2468,0,Cluster 0 — High Performers
2469,1,Cluster 1 — Steady Providers
2470,2,Cluster 2 — Low/Inactive Providers
2471,1,Cluster 1 — Steady Providers
2475,2,Cluster 2 — Low/Inactive Providers
2477,2,Cluster 2 — Low/Inactive Providers
2480,0,Cluster 0 — High Performers
2481,1,Cluster 1 — Steady Providers
2482,1,Cluster 1 — Steady Providers
2484,1,Cluster 1 — Steady Providers
2487,1,Cluster 1 — Steady Providers
2488,1,Cluster 1 — Steady Providers
2490,1,Cluster 1 — Steady Providers
2491,2,Cluster 2 — Low/Inactive Providers
2493,1,Cluster 1 — Steady Providers
2497,1,Cluster 1 — Steady Providers
2498,1,Cluster 1 — Steady Providers
2499,1,Cluster 1 — Steady Providers
2500,1,Cluster 1 — Steady Providers
2501,1,Cluster 1 — Steady Providers
2505,1,Cluster 1 — Steady Providers
2508,1,Cluster 1 — Steady Providers
2510,1,Cluster 1 — Steady Providers
2512,1,Cluster 1 — Steady Providers
2513,1,Cluster 1 — Steady Providers
2515,2,Cluster 2 — Low/Inactive Providers
2516,0,Cluster 0 — High Performers
2517,2,Cluster 2 — Low/Inactive Providers
2518,2,Cluster 2 — Low/Inactive Providers
2521,1,Cluster 1 — Steady Providers
2523,1,Cluster 1 — Steady Providers
2524,1,Cluster 1 — Steady Providers
2532,1,Cluster 1 — Steady Providers
2533,1,Cluster 1 — Steady Providers
2534,1,Cluster 1 — Steady Providers
2539,1,Cluster 1 — Steady Providers
2540,0,Cluster 0 — High Performers
2542,1,Cluster 1 — Steady Providers
2544,1,Cluster 1 — Steady Providers
2545,1,Cluster 1 — Steady Providers
2548,1,Cluster 1 — Steady Providers
2550,1,Cluster 1 — Steady Providers
2556,1,Cluster 1 — Steady Providers
2557,0,Cluster 0 — High Performers
2558,1,Cluster 1 — Steady Providers
2559,0,Cluster 0 — High Performers
2560,0,Cluster 0 — High Performers
2564,1,Cluster 1 — Steady Providers
2565,1,Cluster 1 — Steady Providers
2566,1,Cluster 1 — Steady Providers
2568,1,Cluster 1 — Steady Providers
2570,1,Cluster 1 — Steady Providers
2572,2,Cluster 2 — Low/Inactive Providers
2578,1,Cluster 1 — Steady Providers
2579,1,Cluster 1 — Steady Providers
2580,1,Cluster 1 — Steady Providers
2581,0,Cluster 0 — High Performers
2582,1,Cluster 1 — Steady Providers
2583,0,Cluster 0 — High Performers
2596,1,Cluster 1 — Steady Providers
2599,1,Cluster 1 — Steady Providers
2601,1,Cluster 1 — Steady Providers
2604,1,Cluster 1 — Steady Providers
2605,1,Cluster 1 — Steady Providers
2607,1,Cluster 1 — Steady Providers
2608,1,Cluster 1 — Steady Providers
2609,1,Cluster 1 — Steady Providers
2611,1,Cluster 1 — Steady Providers
2613,1,Cluster 1 — Steady Providers
2614,1,Cluster 1 — Steady Providers
2615,1,Cluster 1 — Steady Providers
2616,1,Cluster 1 — Steady Providers
2617,2,Cluster 2 — Low/Inactive Providers
2618,0,Cluster 0 — High Performers
2619,1,Cluster 1 — Steady Providers
2622,1,Cluster 1 — Steady Providers
2623,0,Cluster 0 — High Performers
2624,2,Cluster 2 — Low/Inactive Providers
2625,1,Cluster 1 — Steady Providers
2628,0,Cluster 0 — High Performers
2629,2,Cluster 2 — Low/Inactive Providers
2630,1,Cluster 1 — Steady Providers
2631,1,Cluster 1 — Steady Providers
2633,1,Cluster 1 — Steady Providers
2634,2,Cluster 2 — Low/Inactive Providers
2636,1,Cluster 1 — Steady Providers
2637,0,Cluster 0 — High Performers
2638,0,Cluster 0 — High Performers
2640,1,Cluster 1 — Steady Providers
2641,0,Cluster 0 — High Performers
2642,0,Cluster 0 — High Performers
2643,1,Cluster 1 — Steady Providers
2649,1,Cluster 1 — Steady Providers
2650,0,Cluster 0 — High Performers
2651,1,Cluster 1 — Steady Providers
2653,1,Cluster 1 — Steady Providers
2655,2,Cluster 2 — Low/Inactive Providers
2658,0,Cluster 0 — High Performers
2660,1,Cluster 1 — Steady Providers
2661,1,Cluster 1 — Steady Providers
2662,1,Cluster 1 — Steady Providers
2666,1,Cluster 1 — Steady Providers
2670,1,Cluster 1 — Steady Providers
2671,1,Cluster 1 — Steady Providers
2672,0,Cluster 0 — High Performers
2673,1,Cluster 1 — Steady Providers
2675,0,Cluster 0 — High Performers
2678,1,Cluster 1 — Steady Providers
2679,1,Cluster 1 — Steady Providers
2680,1,Cluster 1 — Steady Providers
2681,0,Cluster 0 — High Performers
2683,1,Cluster 1 — Steady Providers
2684,1,Cluster 1 — Steady Providers
2685,1,Cluster 1 — Steady Providers
2686,1,Cluster 1 — Steady Providers
2689,1,Cluster 1 — Steady Providers
2690,1,Cluster 1 — Steady Providers
2692,1,Cluster 1 — Steady Providers
2695,0,Cluster 0 — High Performers
2697,1,Cluster 1 — Steady Providers
2699,2,Cluster 2 — Low/Inactive Providers
2701,1,Cluster 1 — Steady Providers
2703,1,Cluster 1 — Steady Providers
2704,1,Cluster 1 — Steady Providers
2705,1,Cluster 1 — Steady Providers
2707,1,Cluster 1 — Steady Providers
2709,1,Cluster 1 — Steady Providers
2710,2,Cluster 2 — Low/Inactive Providers
2711,1,Cluster 1 — Steady Providers
2717,1,Cluster 1 — Steady Providers
2719,1,Cluster 1 — Steady Providers
2721,1,Cluster 1 — Steady Providers
2722,1,Cluster 1 — Steady Providers
2726,1,Cluster 1 — Steady Providers
2731,2,Cluster 2 — Low/Inactive Providers
2733,1,Cluster 1 — Steady Providers
2734,0,Cluster 0 — High Performers
2736,1,Cluster 1 — Steady Providers
2737,1,Cluster 1 — Steady Providers
2738,1,Cluster 1 — Steady Providers
2739,0,Cluster 0 — High Performers
2743,1,Cluster 1 — Steady Providers
2748,1,Cluster 1 — Steady Providers
2750,1,Cluster 1 — Steady Providers
2755,2,Cluster 2 — Low/Inactive Providers
2757,1,Cluster 1 — Steady Providers
2761,1,Cluster 1 — Steady Providers
2766,1,Cluster 1 — Steady Providers
2767,1,Cluster 1 — Steady Providers
2770,1,Cluster 1 — Steady Providers
2772,1,Cluster 1 — Steady Providers
2780,2,Cluster 2 — Low/Inactive Providers
2781,1,Cluster 1 — Steady Providers
2782,2,Cluster 2 — Low/Inactive Providers
2783,0,Cluster 0 — High Performers
2784,1,Cluster 1 — Steady Providers
2785,1,Cluster 1 — Steady Providers
2789,1,Cluster 1 — Steady Providers
2791,1,Cluster 1 — Steady Providers
2792,1,Cluster 1 — Steady Providers
2794,1,Cluster 1 — Steady Providers
2795,1,Cluster 1 — Steady Providers
2796,1,Cluster 1 — Steady Providers
2797,1,Cluster 1 — Steady Providers
2799,1,Cluster 1 — Steady Providers
2801,1,Cluster 1 — Steady Providers
2802,1,Cluster 1 — Steady Providers
2804,0,Cluster 0 — High Performers
2807,1,Cluster 1 — Steady Providers
2811,1,Cluster 1 — Steady Providers
2812,1,Cluster 1 — Steady Providers
2814,1,Cluster 1 — Steady Providers
2815,1,Cluster 1 — Steady Providers
2816,1,Cluster 1 — Steady Providers
2820,1,Cluster 1 — Steady Providers
2821,1,Cluster 1 — Steady Providers
2822,1,Cluster 1 — Steady Providers
2829,1,Cluster 1 — Steady Providers
2832,0,Cluster 0 — High Performers
2833,1,Cluster 1 — Steady Providers
2834,0,Cluster 0 — High Performers
2835,1,Cluster 1 — Steady Providers
2837,1,Cluster 1 — Steady Providers
2838,1,Cluster 1 — Steady Providers
2839,1,Cluster 1 — Steady Providers
2840,1,Cluster 1 — Steady Providers
2841,1,Cluster 1 — Steady Providers
2843,1,Cluster 1 — Steady Providers
2844,1,Cluster 1 — Steady Providers
2845,1,Cluster 1 — Steady Providers
2847,1,Cluster 1 — Steady Providers
2848,1,Cluster 1 — Steady Providers
2849,1,Cluster 1 — Steady Providers
2850,1,Cluster 1 — Steady Providers
2853,1,Cluster 1 — Steady Providers
2854,1,Cluster 1 — Steady Providers
2855,1,Cluster 1 — Steady Providers
2856,1,Cluster 1 — Steady Providers
2857,0,Cluster 0 — High Performers
2858,1,Cluster 1 — Steady Providers
2863,1,Cluster 1 — Steady Providers
2868,1,Cluster 1 — Steady Providers
2869,1,Cluster 1 — Steady Providers
2870,1,Cluster 1 — Steady Providers
2873,2,Cluster 2 — Low/Inactive Providers
2875,2,Cluster 2 — Low/Inactive Providers
2876,1,Cluster 1 — Steady Providers
2880,1,Cluster 1 — Steady Providers
2881,1,Cluster 1 — Steady Providers
2885,2,Cluster 2 — Low/Inactive Providers
2886,0,Cluster 0 — High Performers
2888,1,Cluster 1 — Steady Providers
2889,1,Cluster 1 — Steady Providers
2892,2,Cluster 2 — Low/Inactive Providers
2893,1,Cluster 1 — Steady Providers
2898,1,Cluster 1 — Steady Providers
2901,1,Cluster 1 — Steady Providers
2903,1,Cluster 1 — Steady Providers
2905,1,Cluster 1 — Steady Providers
2907,1,Cluster 1 — Steady Providers
2908,0,Cluster 0 — High Performers
2909,1,Cluster 1 — Steady Providers
2911,1,Cluster 1 — Steady Providers
2912,2,Cluster 2 — Low/Inactive Providers
2913,1,Cluster 1 — Steady Providers
2915,0,Cluster 0 — High Performers
2916,1,Cluster 1 — Steady Providers
2917,1,Cluster 1 — Steady Providers
2918,1,Cluster 1 — Steady Providers
2919,1,Cluster 1 — Steady Providers
2920,0,Cluster 0 — High Performers
2921,0,Cluster 0 — High Performers
2922,0,Cluster 0 — High Performers
2925,1,Cluster 1 — Steady Providers
2926,1,Cluster 1 — Steady Providers
2929,1,Cluster 1 — Steady Providers
2931,0,Cluster 0 — High Performers
2933,1,Cluster 1 — Steady Providers
2936,1,Cluster 1 — Steady Providers
2937,1,Cluster 1 — Steady Providers
2938,1,Cluster 1 — Steady Providers
2939,1,Cluster 1 — Steady Providers
2940,1,Cluster 1 — Steady Providers
2941,1,Cluster 1 — Steady Providers
2942,1,Cluster 1 — Steady Providers
2944,1,Cluster 1 — Steady Providers
2947,2,Cluster 2 — Low/Inactive Providers
2951,1,Cluster 1 — Steady Providers
2952,1,Cluster 1 — Steady Providers
2953,1,Cluster 1 — Steady Providers
2958,1,Cluster 1 — Steady Providers
2962,1,Cluster 1 — Steady Providers
2964,1,Cluster 1 — Steady Providers
2966,0,Cluster 0 — High Performers
2969,1,Cluster 1 — Steady Providers
2970,1,Cluster 1 — Steady Providers
2971,1,Cluster 1 — Steady Providers
2972,1,Cluster 1 — Steady Providers
2975,2,Cluster 2 — Low/Inactive Providers
2978,1,Cluster 1 — Steady Providers
2985,1,Cluster 1 — Steady Providers
2986,1,Cluster 1 — Steady Providers
2989,1,Cluster 1 — Steady Providers
2990,1,Cluster 1 — Steady Providers
2992,1,Cluster 1 — Steady Providers
2993,0,Cluster 0 — High Performers
2999,1,Cluster 1 — Steady Providers
3001,0,Cluster 0 — High Performers
3002,0,Cluster 0 — High Performers
3003,1,Cluster 1 — Steady Providers
3006,0,Cluster 0 — High Performers
3010,1,Cluster 1 — Steady Providers
3011,0,Cluster 0 — High Performers
3017,1,Cluster 1 — Steady Providers
3019,1,Cluster 1 — Steady Providers
3021,0,Cluster 0 — High Performers
3026,1,Cluster 1 — Steady Providers
3028,1,Cluster 1 — Steady Providers
3030,0,Cluster 0 — High Performers
3031,0,Cluster 0 — High Performers
3033,1,Cluster 1 — Steady Providers
3034,2,Cluster 2 — Low/Inactive Providers
3035,1,Cluster 1 — Steady Providers
3036,1,Cluster 1 — Steady Providers
3037,1,Cluster 1 — Steady Providers
3038,1,Cluster 1 — Steady Providers
3040,1,Cluster 1 — Steady Providers
3042,1,Cluster 1 — Steady Providers
3043,1,Cluster 1 — Steady Providers
3047,1,Cluster 1 — Steady Providers
3049,1,Cluster 1 — Steady Providers
3050,0,Cluster 0 — High Performers
3053,1,Cluster 1 — Steady Providers
3061,2,Cluster 2 — Low/Inactive Providers
3062,1,Cluster 1 — Steady Providers
3063,1,Cluster 1 — Steady Providers
3069,1,Cluster 1 — Steady Providers
3070,1,Cluster 1 — Steady Providers
3071,1,Cluster 1 — Steady Providers
3074,1,Cluster 1 — Steady Providers
3076,1,Cluster 1 — Steady Providers
3079,1,Cluster 1 — Steady Providers
3084,1,Cluster 1 — Steady Providers
3085,1,Cluster 1 — Steady Providers
3086,1,Cluster 1 — Steady Providers
3087,1,Cluster 1 — Steady Providers
3088,1,Cluster 1 — Steady Providers
3089,1,Cluster 1 — Steady Providers
3090,1,Cluster 1 — Steady Providers
3091,1,Cluster 1 — Steady Providers
3092,1,Cluster 1 — Steady Providers
3093,1,Cluster 1 — Steady Providers
3094,1,Cluster 1 — Steady Providers
3097,1,Cluster 1 — Steady Providers
3108,1,Cluster 1 — Steady Providers
3109,1,Cluster 1 — Steady Providers
3117,1,Cluster 1 — Steady Providers
3118,1,Cluster 1 — Steady Providers
3119,1,Cluster 1 — Steady Providers
3125,1,Cluster 1 — Steady Providers
3126,1,Cluster 1 — Steady Providers
3128,1,Cluster 1 — Steady Providers
3129,1,Cluster 1 — Steady Providers
3130,2,Cluster 2 — Low/Inactive Providers
3132,2,Cluster 2 — Low/Inactive Providers
3134,1,Cluster 1 — Steady Providers
3136,1,Cluster 1 — Steady Providers
3137,1,Cluster 1 — Steady Providers
3138,1,Cluster 1 — Steady Providers
3142,2,Cluster 2 — Low/Inactive Providers
3145,1,Cluster 1 — Steady Providers
3148,1,Cluster 1 — Steady Providers
3149,1,Cluster 1 — Steady Providers
3150,2,Cluster 2 — Low/Inactive Providers
3154,2,Cluster 2 — Low/Inactive Providers
3155,1,Cluster 1 — Steady Providers
3162,1,Cluster 1 — Steady Providers
3163,0,Cluster 0 — High Performers
3165,1,Cluster 1 — Steady Providers
3167,1,Cluster 1 — Steady Providers
3168,1,Cluster 1 — Steady Providers
3170,1,Cluster 1 — Steady Providers
3173,1,Cluster 1 — Steady Providers
3174,2,Cluster 2 — Low/Inactive Providers
3177,0,Cluster 0 — High Performers
3181,1,Cluster 1 — Steady Providers
3182,1,Cluster 1 — Steady Providers
3183,1,Cluster 1 — Steady Providers
3184,1,Cluster 1 — Steady Providers
3185,1,Cluster 1 — Steady Providers
3188,1,Cluster 1 — Steady Providers
3190,1,Cluster 1 — Steady Providers
3191,0,Cluster 0 — High Performers
3192,1,Cluster 1 — Steady Providers
3194,2,Cluster 2 — Low/Inactive Providers
3196,1,Cluster 1 — Steady Providers
3202,1,Cluster 1 — Steady Providers
3203,1,Cluster 1 — Steady Providers
3204,1,Cluster 1 — Steady Providers
3206,1,Cluster 1 — Steady Providers
3215,0,Cluster 0 — High Performers
3216,1,Cluster 1 — Steady Providers
3219,0,Cluster 0 — High Performers
3220,1,Cluster 1 — Steady Providers
3221,1,Cluster 1 — Steady Providers
3222,1,Cluster 1 — Steady Providers
3224,1,Cluster 1 — Steady Providers
3225,1,Cluster 1 — Steady Providers
3226,1,Cluster 1 — Steady Providers
3227,1,Cluster 1 — Steady Providers
3229,1,Cluster 1 — Steady Providers
3230,0,Cluster 0 — High Performers
3231,1,Cluster 1 — Steady Providers
3232,1,Cluster 1 — Steady Providers
3234,1,Cluster 1 — Steady Providers
3235,0,Cluster 0 — High Performers
3236,1,Cluster 1 — Steady Providers
3237,1,Cluster 1 — Steady Providers
3238,1,Cluster 1 — Steady Providers
3239,1,Cluster 1 — Steady Providers
3240,1,Cluster 1 — Steady Providers
3243,1,Cluster 1 — Steady Providers
3244,1,Cluster 1 — Steady Providers
3247,1,Cluster 1 — Steady Providers
3248,1,Cluster 1 — Steady Providers
3249,1,Cluster 1 — Steady Providers
3252,1,Cluster 1 — Steady Providers
3253,2,Cluster 2 — Low/Inactive Providers
3254,1,Cluster 1 — Steady Providers
3257,1,Cluster 1 — Steady Providers
3261,1,Cluster 1 — Steady Providers
3262,1,Cluster 1 — Steady Providers
3267,1,Cluster 1 — Steady Providers
3268,1,Cluster 1 — Steady Providers
3269,1,Cluster 1 — Steady Providers
3270,1,Cluster 1 — Steady Providers
3271,1,Cluster 1 — Steady Providers
3272,0,Cluster 0 — High Performers
3276,1,Cluster 1 — Steady Providers
3279,1,Cluster 1 — Steady Providers
3280,0,Cluster 0 — High Performers
3286,0,Cluster 0 — High Performers
3287,0,Cluster 0 — High Performers
3288,1,Cluster 1 — Steady Providers
3289,2,Cluster 2 — Low/Inactive Providers
3293,1,Cluster 1 — Steady Providers
3297,2,Cluster 2 — Low/Inactive Providers
3305,2,Cluster 2 — Low/Inactive Providers
3309,1,Cluster 1 — Steady Providers
3313,1,Cluster 1 — Steady Providers
3314,1,Cluster 1 — Steady Providers
3316,1,Cluster 1 — Steady Providers
3318,1,Cluster 1 — Steady Providers
3319,1,Cluster 1 — Steady Providers
3321,1,Cluster 1 — Steady Providers
3323,1,Cluster 1 — Steady Providers
3325,0,Cluster 0 — High Performers
3328,1,Cluster 1 — Steady Providers
3333,1,Cluster 1 — Steady Providers
3334,1,Cluster 1 — Steady Providers
3335,1,Cluster 1 — Steady Providers
3341,0,Cluster 0 — High Performers
3344,1,Cluster 1 — Steady Providers
3348,1,Cluster 1 — Steady Providers
3351,1,Cluster 1 — Steady Providers
3353,1,Cluster 1 — Steady Providers
3354,1,Cluster 1 — Steady Providers
3355,2,Cluster 2 — Low/Inactive Providers
3356,0,Cluster 0 — High Performers
3360,1,Cluster 1 — Steady Providers
3363,1,Cluster 1 — Steady Providers
3364,1,Cluster 1 — Steady Providers
3369,1,Cluster 1 — Steady Providers
3371,1,Cluster 1 — Steady Providers
3377,1,Cluster 1 — Steady Providers
3382,1,Cluster 1 — Steady Providers
3385,1,Cluster 1 — Steady Providers
3386,1,Cluster 1 — Steady Providers
3391,2,Cluster 2 — Low/Inactive Providers
3392,0,Cluster 0 — High Performers
3394,1,Cluster 1 — Steady Providers
3395,1,Cluster 1 — Steady Providers
3397,1,Cluster 1 — Steady Providers
3399,0,Cluster 0 — High Performers
3400,1,Cluster 1 — Steady Providers
3401,1,Cluster 1 — Steady Providers
3402,1,Cluster 1 — Steady Providers
3404,0,Cluster 0 — High Performers
3405,0,Cluster 0 — High Performers
3406,1,Cluster 1 — Steady Providers
3407,1,Cluster 1 — Steady Providers
3414,1,Cluster 1 — Steady Providers
3416,1,Cluster 1 — Steady Providers
3417,1,Cluster 1 — Steady Providers
3418,0,Cluster 0 — High Performers
3419,0,Cluster 0 — High Performers
3420,1,Cluster 1 — Steady Providers
3421,1,Cluster 1 — Steady Providers
3422,2,Cluster 2 — Low/Inactive Providers
3424,1,Cluster 1 — Steady Providers
3426,1,Cluster 1 — Steady Providers
3427,2,Cluster 2 — Low/Inactive Providers
3428,1,Cluster 1 — Steady Providers
3431,1,Cluster 1 — Steady Providers
3435,1,Cluster 1 — Steady Providers
3436,0,Cluster 0 — High Performers
3437,1,Cluster 1 — Steady Providers
3439,2,Cluster 2 — Low/Inactive Providers
3441,1,Cluster 1 — Steady Providers
3442,1,Cluster 1 — Steady Providers
3443,1,Cluster 1 — Steady Providers
3446,1,Cluster 1 — Steady Providers
3447,2,Cluster 2 — Low/Inactive Providers
3448,0,Cluster 0 — High Performers
3450,1,Cluster 1 — Steady Providers
3451,1,Cluster 1 — Steady Providers
3453,1,Cluster 1 — Steady Providers
3455,1,Cluster 1 — Steady Providers
3456,1,Cluster 1 — Steady Providers
3461,1,Cluster 1 — Steady Providers
3464,2,Cluster 2 — Low/Inactive Providers
3465,1,Cluster 1 — Steady Providers
3467,1,Cluster 1 — Steady Providers
3468,2,Cluster 2 — Low/Inactive Providers
3470,2,Cluster 2 — Low/Inactive Providers
3472,1,Cluster 1 — Steady Providers
3474,1,Cluster 1 — Steady Providers
3475,0,Cluster 0 — High Performers
3476,2,Cluster 2 — Low/Inactive Providers
3478,1,Cluster 1 — Steady Providers
3479,1,Cluster 1 — Steady Providers
3480,1,Cluster 1 — Steady Providers
3483,0,Cluster 0 — High Performers
3484,1,Cluster 1 — Steady Providers
3485,1,Cluster 1 — Steady Providers
3486,0,Cluster 0 — High Performers
3491,2,Cluster 2 — Low/Inactive Providers
3492,1,Cluster 1 — Steady Providers
3493,1,Cluster 1 — Steady Providers
3494,1,Cluster 1 — Steady Providers
3495,1,Cluster 1 — Steady Providers
3497,1,Cluster 1 — Steady Providers
3498,1,Cluster 1 — Steady Providers
3499,1,Cluster 1 — Steady Providers
3500,1,Cluster 1 — Steady Providers
3503,1,Cluster 1 — Steady Providers
3505,1,Cluster 1 — Steady Providers
3507,1,Cluster 1 — Steady Providers
3512,1,Cluster 1 — Steady Providers
3513,1,Cluster 1 — Steady Providers
3514,1,Cluster 1 — Steady Providers
3515,2,Cluster 2 — Low/Inactive Providers
3524,1,Cluster 1 — Steady Providers
3527,1,Cluster 1 — Steady Providers
3533,1,Cluster 1 — Steady Providers
3534,0,Cluster 0 — High Performers
3535,2,Cluster 2 — Low/Inactive Providers
3536,1,Cluster 1 — Steady Providers
3537,2,Cluster 2 — Low/Inactive Providers
3538,1,Cluster 1 — Steady Providers
3539,2,Cluster 2 — Low/Inactive Providers
3540,1,Cluster 1 — Steady Providers
3541,1,Cluster 1 — Steady Providers
3542,1,Cluster 1 — Steady Providers
3543,2,Cluster 2 — Low/Inactive Providers
3544,1,Cluster 1 — Steady Providers
3546,0,Cluster 0 — High Performers
3548,1,Cluster 1 — Steady Providers
3549,2,Cluster 2 — Low/Inactive Providers
3550,0,Cluster 0 — High Performers
3553,1,Cluster 1 — Steady Providers
3556,2,Cluster 2 — Low/Inactive Providers
3558,1,Cluster 1 — Steady Providers
3563,1,Cluster 1 — Steady Providers
3564,1,Cluster 1 — Steady Providers
3566,1,Cluster 1 — Steady Providers
3572,1,Cluster 1 — Steady Providers
3573,1,Cluster 1 — Steady Providers
3575,1,Cluster 1 — Steady Providers
3577,1,Cluster 1 — Steady Providers
3578,0,Cluster 0 — High Performers
3585,1,Cluster 1 — Steady Providers
3586,0,Cluster 0 — High Performers
3587,2,Cluster 2 — Low/Inactive Providers
3588,1,Cluster 1 — Steady Providers
3590,2,Cluster 2 — Low/Inactive Providers
3593,0,Cluster 0 — High Performers
3595,1,Cluster 1 — Steady Providers
3597,1,Cluster 1 — Steady Providers
3599,1,Cluster 1 — Steady Providers
3603,1,Cluster 1 — Steady Providers
3604,1,Cluster 1 — Steady Providers
3606,1,Cluster 1 — Steady Providers
3607,0,Cluster 0 — High Performers
3610,1,Cluster 1 — Steady Providers
3615,1,Cluster 1 — Steady Providers
3616,1,Cluster 1 — Steady Providers
3622,1,Cluster 1 — Steady Providers
3625,1,Cluster 1 — Steady Providers
3627,1,Cluster 1 — Steady Providers
3629,1,Cluster 1 — Steady Providers
3630,1,Cluster 1 — Steady Providers
3631,2,Cluster 2 — Low/Inactive Providers
3633,0,Cluster 0 — High Performers
3634,1,Cluster 1 — Steady Providers
3635,1,Cluster 1 — Steady Providers
3638,1,Cluster 1 — Steady Providers
3640,1,Cluster 1 — Steady Providers
3641,1,Cluster 1 — Steady Providers
3642,1,Cluster 1 — Steady Providers
3643,1,Cluster 1 — Steady Providers
3645,1,Cluster 1 — Steady Providers
3647,0,Cluster 0 — High Performers
3648,0,Cluster 0 — High Performers
3649,1,Cluster 1 — Steady Providers
3652,1,Cluster 1 — Steady Providers
3654,1,Cluster 1 — Steady Providers
3659,1,Cluster 1 — Steady Providers
3666,1,Cluster 1 — Steady Providers
3667,0,Cluster 0 — High Performers
3668,1,Cluster 1 — Steady Providers
3669,0,Cluster 0 — High Performers
3674,0,Cluster 0 — High Performers
3677,1,Cluster 1 — Steady Providers
3678,1,Cluster 1 — Steady Providers
3679,1,Cluster 1 — Steady Providers
3680,1,Cluster 1 — Steady Providers
3683,1,Cluster 1 — Steady Providers
3686,0,Cluster 0 — High Performers
3688,0,Cluster 0 — High Performers
3689,1,Cluster 1 — Steady Providers
3690,1,Cluster 1 — Steady Providers
3691,1,Cluster 1 — Steady Providers
3692,1,Cluster 1 — Steady Providers
3696,1,Cluster 1 — Steady Providers
3702,1,Cluster 1 — Steady Providers
3703,1,Cluster 1 — Steady Providers
3704,1,Cluster 1 — Steady Providers
3705,2,Cluster 2 — Low/Inactive Providers
3707,1,Cluster 1 — Steady Providers
3708,1,Cluster 1 — Steady Providers
3714,2,Cluster 2 — Low/Inactive Providers
3716,1,Cluster 1 — Steady Providers
3718,1,Cluster 1 — Steady Providers
3721,2,Cluster 2 — Low/Inactive Providers
3724,2,Cluster 2 — Low/Inactive Providers
3725,1,Cluster 1 — Steady Providers
3726,0,Cluster 0 — High Performers
3732,1,Cluster 1 — Steady Providers
3733,1,Cluster 1 — Steady Providers
3735,1,Cluster 1 — Steady Providers
3745,1,Cluster 1 — Steady Providers
3750,1,Cluster 1 — Steady Providers
3751,1,Cluster 1 — Steady Providers
3752,1,Cluster 1 — Steady Providers
3753,1,Cluster 1 — Steady Providers
3755,1,Cluster 1 — Steady Providers
3756,1,Cluster 1 — Steady Providers
3757,1,Cluster 1 — Steady Providers
3759,0,Cluster 0 — High Performers
3760,2,Cluster 2 — Low/Inactive Providers
3761,1,Cluster 1 — Steady Providers
3762,1,Cluster 1 — Steady Providers
3763,1,Cluster 1 — Steady Providers
3767,1,Cluster 1 — Steady Providers
3770,0,Cluster 0 — High Performers
3773,1,Cluster 1 — Steady Providers
3776,1,Cluster 1 — Steady Providers
3778,2,Cluster 2 — Low/Inactive Providers
3780,1,Cluster 1 — Steady Providers
3782,1,Cluster 1 — Steady Providers
3783,1,Cluster 1 — Steady Providers
3784,1,Cluster 1 — Steady Providers
3785,1,Cluster 1 — Steady Providers
3786,2,Cluster 2 — Low/Inactive Providers
3787,1,Cluster 1 — Steady Providers
3788,0,Cluster 0 — High Performers
3789,1,Cluster 1 — Steady Providers
3794,2,Cluster 2 — Low/Inactive Providers
3795,1,Cluster 1 — Steady Providers
3797,1,Cluster 1 — Steady Providers
3798,0,Cluster 0 — High Performers
3800,1,Cluster 1 — Steady Providers
3804,1,Cluster 1 — Steady Providers
3805,1,Cluster 1 — Steady Providers
3810,1,Cluster 1 — Steady Providers
3811,1,Cluster 1 — Steady Providers
